"243_120426"	"429_120507"	"486_120515"	"520_120515"	"708_120531"	"663_120530"	"607_120523"	"602_120523"	"384_120503"	"444_120507"	"545_120516"	"369_120502"	"637_120524"	"196_120424"	"952_131107"	"289_120430"	"500_120515"	"706_120605"	"711_120531"	"407_120503"	"508_120515"	"829_130725"	"787_130530"	"298_120430"	"564_120517"	"460_120514"	"626_120524"	"680_120604"	"638_120524"	"605_120523"	"502_120515"	"360_120502"	"369_120502"	"04_120405"	"501_120515"	"253_120426"	"470_120514"	"534_120516"	"352_120501"	"331_120501"	"505_120515"	"551_120517"	"498_120515"	"938_131101"	"456_120507"	"691_120605"	"152_120419"	"647_120529"	"285_120430"	"213_120425"	"950_131107"	"461_120514"	"386_120503"	"812_130702"	"405_120503"	"340_120501"	"274_120430"	"547_120516"	"951_131107"
"Q9H269"	8842.044953	9734.517397	10153.14987	9887.236895	9627.239781	9626.249364	9714.758484	9461.618232	9632.461052	9695.605776	10070.64968	9728.979427	9627.378286	9435.813151	9682.967188	9485.813764	7878.471067	9266.697823	9588.529239	10800.37346	9390.615699	9460.350299	9712.207882	9371.225761	10026.56701	9234.199028	9947.250787	9336.234139	9523.193425	9171.283027	10112.06875	9721.763686	9728.979427	9847.43746	9553.495874	9409.269827	9787.897941	9836.267062	9343.39734	9471.328049	9678.988585	9610.321037	8886.39314	9729.306114	9534.239415	9705.584075	9425.379445	9607.875044	9430.355855	9582.579359	9742.87557	10715.20726	9991.324076	9711.207411	10088.69523	9033.206434	9760.079932	9913.78806	9656.581301
"E9PG82"	1796.833366	2045.366126	1974.77869	2033.68843	2049.147408	1338.153052	2264.900652	2354.571805	2428.03327	2628.804737	2499.079314	2683.866774	2309.804751	2068.91096	2138.308061	2039.248807	2001.449579	2104.18762	1495.26414	1823.458507	1431.234841	1840.522727	2675.95122	2103.302684	2437.395806	2055.783032	2192.883034	2034.701178	2063.148652	2178.80351	1739.311512	2103.973667	2683.866774	1546.295778	2335.319242	2326.559337	2246.817017	2097.025453	1992.828097	2153.934913	2239.919946	2238.796675	2099.770788	1320.050111	2025.54557	2022.377045	1964.355102	2190.534972	2334.606091	2102.516848	2113.793362	2113.513914	2247.094007	2056.775182	1651.267652	2238.48533	2180.32865	1908.548444	1482.501978
"Q70CQ2"	185.5556786	142.3080045	NA	249.1829926	NA	NA	224.6043506	221.2383364	NA	240.5741282	220.2939018	162.7098862	NA	262.487253	221.6129971	214.5086235	280.7431542	152.9626383	208.7437065	NA	224.3108383	NA	227.9826055	232.4400776	193.3798464	227.0814044	NA	226.1284442	202.5712735	162.8911534	368.1807716	228.8333261	162.7098862	194.2952388	246.258669	229.2708	NA	212.8203525	218.5088849	210.5015965	221.08293	229.9462534	242.8965197	241.3769231	200.5100922	222.9629617	229.8134135	194.580001	NA	182.7602428	253.360408	222.0958338	221.1823107	NA	NA	219.7984994	NA	NA	238.7512268
"Q5T013"	2478.368539	2018.572774	2098.111475	1952.021976	2373.298511	2451.217081	2150.187165	2057.912602	2148.699227	2479.83898	2075.666024	2150.569242	2200.179401	2140.414619	2381.895153	2267.119049	3347.734999	1775.565162	1497.51104	2033.292134	1555.321083	1971.578683	2080.515698	1954.267762	2019.296379	1920.702927	2048.412849	2122.651002	2011.915595	2207.868549	2013.286869	1967.427249	2150.569242	2149.630935	2202.30143	2339.752442	2088.298725	2124.831707	2138.336528	2150.431666	2275.027864	2308.244563	2087.653239	2432.698881	2377.988785	2468.028787	1708.281616	2075.482769	1983.291014	1905.540896	2213.765412	1817.753849	2042.468495	2041.062263	2354.485627	1944.407585	2197.260778	1992.989879	2088.700368
"Q13151"	7849.862436	8480.186458	8895.80569	8033.719282	8617.837649	9697.984523	8051.073344	7732.876836	7544.079915	8494.925275	7789.98886	8405.56871	8642.62074	7455.465422	8766.078996	6633.123333	27501.26106	8471.037451	7838.262503	6804.164535	8193.733331	8217.946226	8419.13044	7085.691702	9722.582231	8187.103022	9118.14446	8193.655299	8270.800622	7827.29303	8215.655443	8254.989871	8405.56871	15100.35963	8076.538147	8066.044604	7716.17201	7600.755294	7566.194901	7862.060004	7980.553164	8021.015475	7972.023463	8763.939252	7783.270196	8127.429239	8133.130737	8799.180458	7570.937498	7823.108441	9264.767832	7276.74305	8397.101596	8022.816662	8172.261384	7443.923527	7653.113863	7524.401743	7747.297057
"A0A087WYJ0"	2699.792125	2379.120363	2438.181027	2584.557454	2405.205732	2738.885059	2397.627765	2469.316005	2924.954306	3126.83437	2340.384395	2249.454739	2454.289271	2860.594892	2465.98658	2208.336636	2492.623622	2457.184784	2205.5494	2866.34403	2422.93196	2371.01221	2399.530978	2548.955108	2412.328996	2454.639837	2461.750122	2619.349275	2315.205322	2431.976266	2489.203062	2158.731808	2249.454739	2100.606779	2389.403373	2410.843217	2458.76257	2404.760267	2356.682115	2400.140685	2348.376611	2270.92477	2290.810022	2863.137892	2361.393042	2433.700618	2349.047086	2476.392145	2433.917848	2190.850755	2555.483046	2125.227067	2318.684854	2322.8488	2398.7721	2148.633983	2657.689596	2219.545056	2415.591049
"B4DY09"	22616.58088	21998.86096	23138.76248	22498.89187	23043.64232	22055.28807	22380.83279	21726.33365	21819.35898	22832.16159	23215.56788	25814.95463	22686.03788	23207.75145	22119.49867	22418.94399	53963.69731	22255.08838	21533.9159	20864.61582	22253.8007	23746.29857	22972.17319	21872.83393	22600.08691	22054.51914	22402.41135	22719.95126	21823.74538	22179.23525	22507.32758	23118.44585	25814.95463	22918.01796	22428.11117	22171.01069	21502.42971	22372.48733	22700.49551	22780.19757	22573.78113	17550.12698	22255.43588	22996.33868	22578.70114	22071.08843	20084.17919	22707.64251	22419.46955	21458.78293	22811.15214	22623.35576	22013.61963	22454.35358	25285.51741	24848.60223	22408.41529	21972.61513	21969.42575
"P42694"	223.6494891	NA	203.7788691	217.8284856	204.3846394	NA	NA	256.2916593	NA	212.5962623	197.154211	NA	105.9623195	167.7058726	192.1993364	227.1892425	261.7336218	NA	215.7438326	379.4167962	241.9455526	240.1538256	196.7399626	217.0238248	195.9190932	212.5126978	231.9511933	214.876677	325.4734802	200.5877012	NA	238.3863612	NA	340.4613862	216.8954815	218.7695116	146.9541696	209.5073977	223.8208189	215.4108729	222.6356311	NA	217.6515187	NA	212.4387528	211.6815788	236.8905267	212.9457765	225.0291646	209.7250232	315.5028144	236.6153642	230.4200727	229.7549618	NA	226.6866924	249.6070855	NA	271.2421665
"Q9BSQ5"	1751.386136	1776.685704	1622.5158	1686.270235	1661.02842	1576.196095	1953.1707	1545.702597	1541.536126	1688.567438	1646.464588	1716.771356	1735.539096	1665.083314	1667.068771	1701.703957	1802.680691	1460.092901	1670.51944	1889.926664	1687.662661	1654.0008	1596.217441	1612.415616	1451.204572	1546.249507	1672.344743	1539.917507	1595.177032	1796.939244	2144.260874	1660.225074	1716.771356	1573.011378	1543.061309	1666.093795	1855.645834	1627.894755	1685.239298	1655.048331	1669.123782	1714.248258	1754.558793	1456.444977	1662.735658	1682.009037	1547.912448	1552.704999	1671.035029	1525.951582	1761.891438	1516.975519	1972.366335	1818.646201	1610.267471	1543.547503	1743.143709	1818.644846	1541.205945
"O95081"	4616.454198	4500.35185	4878.785821	5328.177123	4806.120105	5688.959695	4731.846785	4349.856219	4718.888731	4656.913574	4503.526598	5077.646274	4786.174403	5026.208528	5023.017136	4665.447644	5542.822051	4662.817755	4859.058401	4841.700016	4924.839016	4468.147921	4717.22044	4295.032266	4786.526614	4855.513012	4643.640062	4778.481586	4528.51394	4949.895365	4583.680024	4349.639436	5077.646274	4319.713521	4745.36377	4621.825765	4631.118832	4555.586035	4374.607729	4766.331678	4661.071456	4789.683322	4807.595689	5161.050355	4504.377614	4683.781491	4511.747855	4520.134584	4545.398268	4434.708831	4700.34036	4062.743691	4656.532309	4120.672415	4608.232242	3772.31108	4750.274832	4417.140825	4422.668135
"Q9P2K3"	502.3749609	538.2448109	580.7837194	516.9198339	528.0022428	617.9261671	513.5241705	540.8639601	NA	486.2707736	536.2122242	443.0166633	529.7000532	513.7976218	475.5647336	515.9379013	1216.631946	516.7461219	495.2805438	NA	499.7505438	508.4467536	514.4379826	521.4710121	422.6860845	509.1053906	484.2265795	520.3920194	505.3633205	518.0006593	537.0080875	505.7185124	443.0166633	513.9944614	443.4169072	495.3314534	512.6959439	530.900497	523.9731112	491.2503664	461.5850371	556.5945774	493.5810849	525.8266852	481.2648243	512.9784952	465.4960082	534.4996296	500.4858947	499.9035172	502.2029025	522.3681211	533.0055482	536.4098262	NA	531.4519189	505.4863499	498.1216306	518.3620552
"Q6ZV89"	4372.081373	4813.865416	4303.408913	4746.059244	4897.686195	5441.434722	4434.848308	4225.572707	5180.816163	4478.337812	4714.147796	4967.686143	5254.273311	5296.509002	4585.01564	4578.620208	2702.045522	4531.224496	4743.550574	4639.417211	4977.283941	4740.303654	4803.236418	4429.156589	5050.18265	4681.205663	4774.056819	5029.538896	4674.132618	4874.901045	5287.034048	4586.718949	4967.686143	5000.683023	4655.775645	4583.987355	5196.73314	4398.902302	4395.100272	5155.530782	5099.252959	5182.680682	5272.34847	5415.971085	5327.88161	4780.269702	4990.49503	4867.96416	4595.926004	4939.279659	5023.369176	4797.276486	5095.224457	5007.94968	4242.840482	4090.270863	4961.597796	4929.120143	4891.235225
"Q8IZQ5"	2803.435488	2724.01812	3178.440753	2900.047679	2763.735539	2725.915145	2884.883668	2804.514223	2780.861651	2785.355154	2496.003952	3490.249375	2809.984441	2791.069141	2807.692188	2827.505229	8211.052409	2563.244402	2604.749038	2877.490017	2707.119899	3059.771143	2937.936443	2547.356325	2635.872379	2831.809042	2724.993569	2768.556536	2765.484336	3019.446581	2719.051555	2886.989453	3490.249375	2262.324198	2702.128966	2957.252407	2429.838464	2743.784561	2871.874594	2896.668411	2746.022643	2895.173568	2499.673309	3016.883142	2687.374565	2814.472049	2970.819237	2929.227128	2662.665858	2778.626696	2949.285938	2724.839072	2789.130464	2856.924179	3000.737515	2672.148353	2840.28826	3117.322997	2077.328406
"Q92736-2"	74396.32511	79980.6339	75365.78368	70553.09552	76250.21383	75096.53077	78086.66895	70853.92843	69736.91267	74303.18037	74252.71919	75445.40633	75455.48609	73539.26183	70292.51839	74106.58903	51521.53352	76205.07587	67786.68897	70219.18244	74186.40184	76575.0333	72545.4634	72966.46962	74439.3738	74462.79332	75080.32703	74551.13182	77971.14113	69266.66936	74894.25241	78162.60235	75445.40633	79708.83171	71318.17955	74899.14736	71055.15223	71447.89665	71484.41012	80043.47882	71193.06502	75568.60922	75785.82284	70564.52714	83156.97424	72722.38797	69006.08986	78278.53563	72296.61933	70683.41408	73425.65943	85955.17402	78511.90861	76316.63449	78428.52509	74746.02114	72900.36603	74204.73404	71061.28089
"E9PIE4"	510.0587516	NA	461.2965983	467.5451368	NA	NA	NA	NA	444.5028263	471.2349039	458.1452478	520.4847285	NA	442.3221268	467.9958656	447.1711975	449.0173645	NA	450.1071753	NA	455.6710764	447.6248043	479.1079637	476.0557565	398.4451958	500.7845462	502.6535282	448.3245266	502.8778396	464.8034367	NA	439.75326	520.4847285	NA	526.8311706	NA	NA	438.6334027	457.6450395	385.373612	469.1848265	455.5372409	439.4316601	457.7957514	521.733811	502.0949063	333.0049733	460.3803058	458.1040818	479.1189437	NA	433.0739799	445.7392964	456.5373339	466.8420209	471.9137148	461.9259663	411.2620112	501.0273442
"Q8TEQ8"	336.0030661	295.0815508	343.6657112	342.5817524	351.8837209	344.6625819	NA	332.2753674	NA	371.7107065	343.7963629	319.236093	371.4511684	336.4177375	329.1380742	NA	370.652418	319.7005095	336.8040985	363.8690397	331.5076102	328.6932364	248.7802679	319.1081332	327.2543678	343.1596214	340.4437445	328.5558264	303.9868003	NA	NA	323.229389	319.236093	415.5388097	324.7971927	367.5766806	388.5046154	331.1578594	347.0260471	325.2129181	310.5418326	NA	NA	NA	NA	333.5351996	377.3298468	337.9648009	342.162661	308.6159168	330.0328427	462.1000598	322.8235313	341.5003826	NA	374.7289529	319.8410187	NA	343.1210346
"P38435"	226.1979045	NA	215.7571572	278.7947845	225.6535952	NA	NA	243.0719722	NA	225.1854919	244.7632584	210.4093302	228.9826551	212.8243419	236.4411803	234.6286127	172.2309108	NA	267.1623086	NA	277.4793895	258.0737406	NA	307.9198499	182.2638096	214.2794766	242.2435604	223.2758387	221.1064043	241.4165192	NA	237.278826	210.4093302	237.0146482	173.2157181	230.8274896	265.5530159	274.2295147	229.4764694	297.0282817	242.4769835	NA	247.7872172	NA	239.8608451	255.2437032	252.6071101	189.8130816	304.6749598	344.0586104	219.7740934	189.3492266	237.3844623	207.9252967	NA	314.2722277	234.4794994	220.4989303	237.9804868
"P30043"	12199.17224	12543.886	12410.43093	12358.33638	12326.62711	12469.83619	9779.889548	13093.7472	12568.44661	13587.97004	12385.83307	15341.57604	12671.51706	12381.88473	12071.54173	12362.13652	15112.87257	12001.32336	13121.21358	13153.92168	12566.89753	11864.53941	11391.47782	11656.11346	12400.30284	12736.38705	12452.7705	13110.02766	11947.65202	11056.8281	11173.29796	13095.74756	15341.57604	13011.78206	12102.74777	12591.03808	11984.10833	11668.0749	11180.05331	12269.0485	11106.1609	12756.59264	13998.03573	9309.121341	12508.94163	12447.49327	9701.48021	11657.85165	11718.3605	13406.01961	12693.04026	14591.23989	11452.64426	11687.87877	14430.83472	12614.74974	12863.96831	9368.262492	11126.07843
"P05186"	1718.375903	2441.8747	2274.554244	2229.282136	2024.833643	2075.482866	1686.265635	2255.899715	1554.428789	1867.265135	1751.834166	1887.578325	1777.27587	1938.375684	1598.091335	2085.892628	1957.516581	2802.207667	2628.795085	2043.991381	2126.747417	2035.516274	2711.533384	2315.08644	2726.871088	2239.643039	3309.730128	1664.65302	1685.644784	2083.042019	2290.219753	2264.930109	1887.578325	2166.955229	2172.680742	2312.570893	1743.960197	2185.948768	1450.402619	1911.172973	1760.058654	2492.378443	2383.059737	2256.596019	2072.783778	3788.281958	2448.338395	2059.941576	2036.871108	2809.843263	2434.605799	2138.680001	1919.412013	2239.731597	1878.788235	2434.537493	2841.918164	2409.359041	3181.447931
"P49116"	831.3147347	NA	807.0418971	785.3662315	778.2504212	712.4867571	773.3307706	NA	854.2996566	769.3615027	757.0046081	693.2066268	666.2214468	767.7772234	782.7661141	793.4955086	1742.999997	NA	752.5708995	805.5219985	771.2596032	746.1502158	777.6220893	765.0802748	647.8127811	803.2895513	822.9171035	749.9734148	767.8272624	753.8527278	775.3002056	756.5193409	693.2066268	NA	743.1033356	719.259065	769.7713335	762.2689982	778.524791	758.2321517	732.5399775	NA	720.9845507	NA	719.1001136	713.3281897	712.8024829	736.5965126	763.55117	740.5520906	790.0980798	641.4954063	760.1197991	754.4500886	751.38258	785.7411458	762.0851201	713.5497015	690.4607376
"O60518"	14792.89609	16480.51499	15546.34311	16660.27223	16554.9013	14898.35158	16313.06809	15753.92959	15801.88995	16428.3552	17271.75541	15859.25382	16034.99792	16310.92726	14637.93978	15321.2522	14422.69721	15975.87862	15659.78284	16723.10754	16896.96914	16582.13705	16279.44295	15780.66292	17910.58679	15041.57441	22865.24912	16782.53199	17122.84637	16364.05627	15728.37142	15783.35023	15859.25382	16121.78854	16910.98907	15852.27901	16419.49314	16173.39323	15211.36303	16622.12574	16376.26974	15792.6343	16175.26285	14468.08034	17286.30131	16298.9171	15344.14879	17144.15983	16375.4222	15912.41182	16540.58896	17652.44492	16544.78819	16416.02216	16773.82264	16483.78648	16356.43374	17605.73837	16588.89083
"P62487"	801.7243428	700.816698	696.3775368	713.7331674	NA	666.1337102	861.2008304	776.3044322	NA	790.5233554	707.3920383	415.6856652	NA	747.5000289	772.5368767	752.8296917	1735.161108	673.8951891	649.1894206	762.3000611	687.3727085	702.2024056	716.4312797	711.1701145	687.1152199	709.2378618	659.9204888	723.3883692	658.741531	787.2879385	653.6458987	697.5603185	415.6856652	698.4207121	692.4861659	709.1436224	NA	703.4430603	785.23487	780.2017801	728.2633348	NA	NA	NA	NA	680.4538606	683.8083163	652.9956437	701.5324852	706.6181747	NA	692.6398065	705.5488268	811.8672204	NA	811.3309928	712.2890195	681.3267961	808.0026821
"Q8N428"	963.9695069	1236.624068	1260.670474	1181.266288	1169.624119	1323.169507	1438.607856	1087.812777	1444.8673	1166.388553	1181.033014	1239.306625	1065.070387	1064.460601	1247.356785	1167.316097	1229.476759	1228.242543	1173.692556	1379.919109	1158.762025	1193.749823	1213.542969	1112.093324	1170.726769	1059.167525	NA	1110.645467	1174.784024	1153.377275	1020.238851	1093.130254	1239.306625	1032.553726	1172.038256	1156.650875	1180.100229	1074.79419	1208.00758	1188.689779	1129.295328	NA	1119.503956	NA	1136.944569	1199.71868	1239.873609	1143.612011	1142.83673	1198.064525	1132.481614	1067.413963	1080.785734	1185.197489	1284.177554	881.4018128	926.065922	1094.509614	1234.239182
"Q96HC4"	12023.51343	11550.14242	14025.70856	12208.76914	11558.06449	13235.05394	14688.23846	11850.28841	12267.58098	15110.78119	10377.97267	13256.75034	14749.19928	11950.50989	12686.03301	11962.88842	16539.444	11711.40697	11381.27275	13825.2491	10659.82792	12171.54836	12223.67434	12334.98528	12565.58442	12158.42142	12128.38515	12356.19756	12064.27973	12561.0839	10708.25496	11530.39851	13256.75034	13575.22754	12691.07276	12647.08473	11675.48368	11504.94037	11856.18834	11952.97105	12965.79644	12412.41097	11729.52731	14007.15295	11068.33255	11886.09424	13837.08387	10913.92608	12210.02881	12016.42921	12883.04902	11738.65021	11308.89259	12149.34586	12225.90039	10756.75863	13658.12794	10560.67884	12023.38101
"Q8TCD1"	3860.880032	3906.389054	3860.382849	3862.585605	3803.308959	3267.168721	3638.455197	4155.015318	3623.180527	3984.618667	3628.78855	4088.132112	3767.559507	3911.540101	3231.46059	3736.855412	3842.068747	4357.639678	3964.565582	3251.04466	4027.824112	3918.846316	3710.914803	4176.213004	3355.453469	3873.387187	3798.9625	3908.398165	3905.249645	4178.808007	3964.402958	4211.963346	4088.132112	4081.535088	3882.690868	4097.577537	3912.059374	3915.806063	3684.317317	3722.60858	3906.53464	3731.083176	4244.217614	3956.216628	3803.552803	3668.37197	4211.416704	3994.575307	4160.672413	3878.661299	3934.326066	5553.146679	3995.459338	3635.132955	3806.436389	4956.838192	3626.555198	4081.994328	3995.160161
"Q96T58"	615.5208523	NA	564.7931267	541.5097931	NA	NA	NA	570.7861043	NA	458.8463996	509.1579104	441.9134987	NA	552.2472051	554.9766595	546.2601419	945.9395727	NA	453.3397838	NA	550.939556	486.3075882	521.6161027	516.3321375	459.795947	516.4423318	488.7481192	546.2873138	518.1430968	562.7888838	NA	529.3355336	441.9134987	378.5379529	528.5119271	529.2743428	NA	506.6905318	595.7188699	531.7064237	500.8904854	NA	471.3231938	NA	527.5198046	525.4107667	600.4022376	534.1905669	503.5399082	466.0366857	NA	431.3801839	518.621782	538.079796	NA	506.9269321	485.5829178	447.9852542	534.3811517
"Q9ULX6"	2453.824155	2045.165748	2167.573482	2281.325112	1997.135361	1943.22058	2303.301666	2195.96984	1881.959744	2162.234146	1924.875656	1872.965701	1762.758466	2034.005954	2015.902301	2000.427673	3478.309317	2157.447975	1846.836519	2032.265539	1922.906357	1776.112812	2120.709064	2029.540234	1908.846269	2019.155888	1920.665093	2075.145678	1976.922254	2005.794727	1750.776598	1971.837154	1872.965701	1861.008825	2071.502191	2088.680002	2025.782936	2016.075747	2592.867393	2433.540954	2279.073194	1936.289067	1832.649752	2327.959312	1891.841753	1953.838278	2032.935435	1921.818846	2039.866207	1880.07346	2094.25139	2605.511482	2246.311917	2419.158032	2219.441794	1870.130013	2051.64508	1896.538772	1910.484558
"P30405"	18984.53428	19382.40595	20040.00373	19960.14827	20582.2007	19431.20036	19815.99757	20960.6625	20608.23285	20926.65339	19836.02815	20078.68107	19906.71855	18359.04811	20333.7231	18825.25506	18673.32263	20119.98511	20495.06292	17141.35503	18992.517	21246.22241	19912.6641	22321.61596	21934.69808	18729.61759	20381.78331	20656.17318	19503.02507	20032.97528	21057.28735	22516.44591	20078.68107	20904.80118	18586.33761	19638.29512	19434.55304	19961.42106	19563.40162	19039.99907	19494.09091	20554.20807	19639.11263	18980.93467	16143.22548	21704.61949	19682.04141	20797.82535	19924.05428	20508.63652	21168.56007	27850.12062	19485.81332	18564.44498	20611.46208	23084.53536	17420.74382	19636.11413	20460.18038
"P09668"	1839.680833	1869.351652	1947.090754	2125.481647	1596.604166	2101.317965	2243.765962	2232.228602	2169.163932	2441.428887	2570.797013	2330.99567	2457.995171	2137.883443	2357.439764	1904.212616	1984.75757	2001.507653	1928.549368	1494.19416	2536.487655	1754.61482	2177.338656	2725.913882	2720.515828	2095.003345	2220.106904	2319.122202	2142.432776	1992.634936	1973.99356	2104.983957	2330.99567	3282.736535	2038.666652	1578.389866	987.5222064	2153.027947	1977.531124	2102.797499	2310.611602	2308.1576	2062.580496	1471.821518	1906.470143	2511.565911	1491.078988	2176.617187	1803.124045	1801.768597	2671.582434	1947.101345	1893.431228	2352.614831	NA	2252.346047	2473.321858	2301.989759	1508.489877
