Var1	Var2	formulas	Var4	ADpresence	c1	c2	c3	NCIpresence	ADperc	NCIperc	presenceRatio
MAR05160		8022 ATP[c] + 262 glycyl-tRNA(gly)[c] + 8023 H2O[c] + 134 L-alanyl-tRNA(ala)[c] + 134 L-arginyl-tRNA(arg)[c] + 138 L-asparaginyl-tRNA(asn)[c] + 176 L-aspartyl-tRNA(asp)[c] + 48 L-cysteinyl-tRNA(cys)[c] + 110 L-glutaminyl-tRNA(gln)[c] + 186 L-glutamyl-tRNA(glu)[c] + 62 L-histidyl-tRNA(his)[c] + 104 L-isoleucyl-tRNA(ile)[c] + 166 L-leucyl-tRNA(leu)[c] + 154 L-lysyl-tRNA(lys)[c] + 48 L-methionyl-tRNA(met)[c] + 98 L-phenylalanyl-tRNA(phe)[c] + 114 L-prolyl-tRNA(pro)[c] + 278 L-seryl-tRNA(ser)[c] + 182 L-threonyl-tRNA(thr)[c] + 60 L-tryptophanyl-tRNA(trp)[c] + 98 L-tyrosyl-tRNA(tyr)[c] + 122 L-valyl-tRNA(val)[c] => 8022 ADP[c] + fibrinogen[c] + 10622 H+[c] + 8022 Pi[c] + 134 tRNA(ala)[c] + 134 tRNA(arg)[c] + 138 tRNA(asn)[c] + 176 tRNA(asp)[c] + 48 tRNA(cys)[c] + 110 tRNA(gln)[c] + 186 tRNA(glu)[c] + 262 tRNA(gly)[c] + 62 tRNA(his)[c] + 104 tRNA(ile)[c] + 166 tRNA(leu)[c] + 154 tRNA(lys)[c] + 48 tRNA(met)[c] + 98 tRNA(phe)[c] + 114 tRNA(pro)[c] + 278 tRNA(ser)[c] + 182 tRNA(thr)[c] + 60 tRNA(trp)[c] + 98 tRNA(tyr)[c] + 122 tRNA(val)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05161		1218 ATP[c] + 31 glycyl-tRNA(gly)[c] + 1219 H2O[c] + 30 L-alanyl-tRNA(ala)[c] + 9 L-arginyl-tRNA(arg)[c] + 21 L-asparaginyl-tRNA(asn)[c] + 25 L-aspartyl-tRNA(asp)[c] + 12 L-cysteinyl-tRNA(cys)[c] + 17 L-glutaminyl-tRNA(gln)[c] + 25 L-glutamyl-tRNA(glu)[c] + 13 L-histidyl-tRNA(his)[c] + 18 L-isoleucyl-tRNA(ile)[c] + 31 L-leucyl-tRNA(leu)[c] + 35 L-lysyl-tRNA(lys)[c] + 5 L-methionyl-tRNA(met)[c] + 8 L-phenylalanyl-tRNA(phe)[c] + 21 L-prolyl-tRNA(pro)[c] + 18 L-seryl-tRNA(ser)[c] + 22 L-threonyl-tRNA(thr)[c] + 8 L-tryptophanyl-tRNA(trp)[c] + 21 L-tyrosyl-tRNA(tyr)[c] + 36 L-valyl-tRNA(val)[c] => 1218 ADP[c] + 1618 H+[c] + haptoglobin[c] + 1218 Pi[c] + 30 tRNA(ala)[c] + 9 tRNA(arg)[c] + 21 tRNA(asn)[c] + 25 tRNA(asp)[c] + 12 tRNA(cys)[c] + 17 tRNA(gln)[c] + 25 tRNA(glu)[c] + 31 tRNA(gly)[c] + 13 tRNA(his)[c] + 18 tRNA(ile)[c] + 31 tRNA(leu)[c] + 35 tRNA(lys)[c] + 5 tRNA(met)[c] + 8 tRNA(phe)[c] + 21 tRNA(pro)[c] + 18 tRNA(ser)[c] + 22 tRNA(thr)[c] + 8 tRNA(trp)[c] + 21 tRNA(tyr)[c] + 36 tRNA(val)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05163		1866 ATP[c] + 49 glycyl-tRNA(gly)[c] + 1867 H2O[c] + 42 L-alanyl-tRNA(ala)[c] + 44 L-arginyl-tRNA(arg)[c] + 25 L-asparaginyl-tRNA(asn)[c] + 35 L-aspartyl-tRNA(asp)[c] + 26 L-cysteinyl-tRNA(cys)[c] + 26 L-glutaminyl-tRNA(gln)[c] + 51 L-glutamyl-tRNA(glu)[c] + 13 L-histidyl-tRNA(his)[c] + 22 L-isoleucyl-tRNA(ile)[c] + 51 L-leucyl-tRNA(leu)[c] + 29 L-lysyl-tRNA(lys)[c] + 9 L-methionyl-tRNA(met)[c] + 21 L-phenylalanyl-tRNA(phe)[c] + 33 L-prolyl-tRNA(pro)[c] + 38 L-seryl-tRNA(ser)[c] + 36 L-threonyl-tRNA(thr)[c] + 14 L-tryptophanyl-tRNA(trp)[c] + 21 L-tyrosyl-tRNA(tyr)[c] + 37 L-valyl-tRNA(val)[c] => 1866 ADP[c] + 2475 H+[c] + 1866 Pi[c] + prothrombin[c] + 42 tRNA(ala)[c] + 44 tRNA(arg)[c] + 25 tRNA(asn)[c] + 35 tRNA(asp)[c] + 26 tRNA(cys)[c] + 26 tRNA(gln)[c] + 51 tRNA(glu)[c] + 49 tRNA(gly)[c] + 13 tRNA(his)[c] + 22 tRNA(ile)[c] + 51 tRNA(leu)[c] + 29 tRNA(lys)[c] + 9 tRNA(met)[c] + 21 tRNA(phe)[c] + 33 tRNA(pro)[c] + 38 tRNA(ser)[c] + 36 tRNA(thr)[c] + 14 tRNA(trp)[c] + 21 tRNA(tyr)[c] + 37 tRNA(val)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05167		315 ATP[c] + 5 glycyl-tRNA(gly)[c] + 316 H2O[c] + 8 L-alanyl-tRNA(ala)[c] + 3 L-asparaginyl-tRNA(asn)[c] + 7 L-aspartyl-tRNA(asp)[c] + 5 L-cysteinyl-tRNA(cys)[c] + 5 L-glutaminyl-tRNA(gln)[c] + 10 L-glutamyl-tRNA(glu)[c] + L-histidyl-tRNA(his)[c] + 4 L-isoleucyl-tRNA(ile)[c] + 6 L-leucyl-tRNA(leu)[c] + 12 L-lysyl-tRNA(lys)[c] + 3 L-methionyl-tRNA(met)[c] + 9 L-phenylalanyl-tRNA(phe)[c] + 3 L-prolyl-tRNA(pro)[c] + 7 L-seryl-tRNA(ser)[c] + 4 L-threonyl-tRNA(thr)[c] + L-tryptophanyl-tRNA(trp)[c] + L-tyrosyl-tRNA(tyr)[c] + 11 L-valyl-tRNA(val)[c] => 315 ADP[c] + 415 H+[c] + 315 Pi[c] + thioredoxin[c] + 8 tRNA(ala)[c] + 3 tRNA(asn)[c] + 7 tRNA(asp)[c] + 5 tRNA(cys)[c] + 5 tRNA(gln)[c] + 10 tRNA(glu)[c] + 5 tRNA(gly)[c] + tRNA(his)[c] + 4 tRNA(ile)[c] + 6 tRNA(leu)[c] + 12 tRNA(lys)[c] + 3 tRNA(met)[c] + 9 tRNA(phe)[c] + 3 tRNA(pro)[c] + 7 tRNA(ser)[c] + 4 tRNA(thr)[c] + tRNA(trp)[c] + tRNA(tyr)[c] + 11 tRNA(val)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05168		498 ATP[c] + 10 glycyl-tRNA(gly)[c] + 499 H2O[c] + 11 L-alanyl-tRNA(ala)[c] + 9 L-arginyl-tRNA(arg)[c] + 4 L-asparaginyl-tRNA(asn)[c] + 12 L-aspartyl-tRNA(asp)[c] + 3 L-cysteinyl-tRNA(cys)[c] + 10 L-glutaminyl-tRNA(gln)[c] + 6 L-glutamyl-tRNA(glu)[c] + 3 L-histidyl-tRNA(his)[c] + 9 L-isoleucyl-tRNA(ile)[c] + 15 L-leucyl-tRNA(leu)[c] + 11 L-lysyl-tRNA(lys)[c] + 4 L-methionyl-tRNA(met)[c] + 6 L-phenylalanyl-tRNA(phe)[c] + 12 L-prolyl-tRNA(pro)[c] + 8 L-seryl-tRNA(ser)[c] + 12 L-threonyl-tRNA(thr)[c] + 2 L-tryptophanyl-tRNA(trp)[c] + 2 L-tyrosyl-tRNA(tyr)[c] + 17 L-valyl-tRNA(val)[c] => 498 ADP[c] + 666 H+[c] + mitothioredoxin[c] + 498 Pi[c] + 11 tRNA(ala)[c] + 9 tRNA(arg)[c] + 4 tRNA(asn)[c] + 12 tRNA(asp)[c] + 3 tRNA(cys)[c] + 10 tRNA(gln)[c] + 6 tRNA(glu)[c] + 10 tRNA(gly)[c] + 3 tRNA(his)[c] + 9 tRNA(ile)[c] + 15 tRNA(leu)[c] + 11 tRNA(lys)[c] + 4 tRNA(met)[c] + 6 tRNA(phe)[c] + 12 tRNA(pro)[c] + 8 tRNA(ser)[c] + 12 tRNA(thr)[c] + 2 tRNA(trp)[c] + 2 tRNA(tyr)[c] + 17 tRNA(val)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05172		1050 ATP[c] + 18 glycyl-tRNA(gly)[c] + 1051 H2O[c] + 22 L-alanyl-tRNA(ala)[c] + 12 L-arginyl-tRNA(arg)[c] + 12 L-asparaginyl-tRNA(asn)[c] + 26 L-aspartyl-tRNA(asp)[c] + 6 L-cysteinyl-tRNA(cys)[c] + 14 L-glutaminyl-tRNA(gln)[c] + 15 L-glutamyl-tRNA(glu)[c] + 9 L-histidyl-tRNA(his)[c] + 12 L-isoleucyl-tRNA(ile)[c] + 39 L-leucyl-tRNA(leu)[c] + 18 L-lysyl-tRNA(lys)[c] + 8 L-methionyl-tRNA(met)[c] + 20 L-phenylalanyl-tRNA(phe)[c] + 15 L-prolyl-tRNA(pro)[c] + 31 L-seryl-tRNA(ser)[c] + 25 L-threonyl-tRNA(thr)[c] + 7 L-tryptophanyl-tRNA(trp)[c] + 13 L-tyrosyl-tRNA(tyr)[c] + 28 L-valyl-tRNA(val)[c] => 1050 ADP[c] + glycogenin[c] + 1389 H+[c] + 1050 Pi[c] + 22 tRNA(ala)[c] + 12 tRNA(arg)[c] + 12 tRNA(asn)[c] + 26 tRNA(asp)[c] + 6 tRNA(cys)[c] + 14 tRNA(gln)[c] + 15 tRNA(glu)[c] + 18 tRNA(gly)[c] + 9 tRNA(his)[c] + 12 tRNA(ile)[c] + 39 tRNA(leu)[c] + 18 tRNA(lys)[c] + 8 tRNA(met)[c] + 20 tRNA(phe)[c] + 15 tRNA(pro)[c] + 31 tRNA(ser)[c] + 25 tRNA(thr)[c] + 7 tRNA(trp)[c] + 13 tRNA(tyr)[c] + 28 tRNA(val)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05174		1425 ATP[c] + 32 glycyl-tRNA(gly)[c] + 1426 H2O[c] + 34 L-alanyl-tRNA(ala)[c] + 22 L-arginyl-tRNA(arg)[c] + 20 L-asparaginyl-tRNA(asn)[c] + 22 L-aspartyl-tRNA(asp)[c] + 10 L-cysteinyl-tRNA(cys)[c] + 13 L-glutaminyl-tRNA(gln)[c] + 31 L-glutamyl-tRNA(glu)[c] + 16 L-histidyl-tRNA(his)[c] + 25 L-isoleucyl-tRNA(ile)[c] + 38 L-leucyl-tRNA(leu)[c] + 35 L-lysyl-tRNA(lys)[c] + 7 L-methionyl-tRNA(met)[c] + 21 L-phenylalanyl-tRNA(phe)[c] + 20 L-prolyl-tRNA(pro)[c] + 43 L-seryl-tRNA(ser)[c] + 25 L-threonyl-tRNA(thr)[c] + 9 L-tryptophanyl-tRNA(trp)[c] + 17 L-tyrosyl-tRNA(tyr)[c] + 35 L-valyl-tRNA(val)[c] => 1425 ADP[c] + 1904 H+[c] + LPL[c] + 1425 Pi[c] + 34 tRNA(ala)[c] + 22 tRNA(arg)[c] + 20 tRNA(asn)[c] + 22 tRNA(asp)[c] + 10 tRNA(cys)[c] + 13 tRNA(gln)[c] + 31 tRNA(glu)[c] + 32 tRNA(gly)[c] + 16 tRNA(his)[c] + 25 tRNA(ile)[c] + 38 tRNA(leu)[c] + 35 tRNA(lys)[c] + 7 tRNA(met)[c] + 21 tRNA(phe)[c] + 20 tRNA(pro)[c] + 43 tRNA(ser)[c] + 25 tRNA(thr)[c] + 9 tRNA(trp)[c] + 17 tRNA(tyr)[c] + 35 tRNA(val)[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07282		[protein][c] + asparagine[c] => [protein]-L-asparagine[c] + H2O[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05266		apo-[ACP][c] + 123 ATP[c] + 246 H2O[c] => 123 ADP[c] + 11 alanine[c] + 9 arginine[c] + asparagine[c] + 8 aspartate[c] + 2 cysteine[c] + 5 glutamate[c] + 7 glutamine[c] + 6 glycine[c] + 123 H+[c] + histidine[c] + 4 isoleucine[c] + 20 leucine[c] + 4 lysine[c] + 5 methionine[c] + 3 phenylalanine[c] + 123 Pi[c] + 9 proline[c] + 8 serine[c] + 6 threonine[c] + 4 tyrosine[c] + 11 valine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05269		apoC2[c] + 100 ATP[c] + 200 H2O[c] => 100 ADP[c] + 7 alanine[c] + 2 arginine[c] + asparagine[c] + 4 aspartate[c] + 8 glutamate[c] + 8 glutamine[c] + 5 glycine[c] + 104 H+[c] + isoleucine[c] + 15 leucine[c] + 6 lysine[c] + 3 methionine[c] + 4 phenylalanine[c] + 100 Pi[c] + 5 proline[c] + 9 serine[c] + 10 threonine[c] + tryptophan[c] + 5 tyrosine[c] + 7 valine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05270		apoC3[c] + 98 ATP[c] + 196 H2O[c] => 98 ADP[c] + 15 alanine[c] + 4 arginine[c] + 7 aspartate[c] + 5 glutamate[c] + 6 glutamine[c] + 3 glycine[c] + 100 H+[c] + histidine[c] + 11 leucine[c] + 6 lysine[c] + 3 methionine[c] + 4 phenylalanine[c] + 98 Pi[c] + 3 proline[c] + 12 serine[c] + 5 threonine[c] + 3 tryptophan[c] + 2 tyrosine[c] + 9 valine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05271		2673 ATP[c] + fibrinogen[c] + 5346 H2O[c] => 2673 ADP[c] + 134 alanine[c] + 134 arginine[c] + 138 asparagine[c] + 176 aspartate[c] + 48 cysteine[c] + 186 glutamate[c] + 110 glutamine[c] + 262 glycine[c] + 2747 H+[c] + 62 histidine[c] + 104 isoleucine[c] + 166 leucine[c] + 154 lysine[c] + 48 methionine[c] + 98 phenylalanine[c] + 2673 Pi[c] + 114 proline[c] + 278 serine[c] + 182 threonine[c] + 60 tryptophan[c] + 98 tyrosine[c] + 122 valine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05273		405 ATP[c] + 810 H2O[c] + haptoglobin[c] => 405 ADP[c] + 30 alanine[c] + 9 arginine[c] + 21 asparagine[c] + 25 aspartate[c] + 12 cysteine[c] + 25 glutamate[c] + 17 glutamine[c] + 31 glycine[c] + 411 H+[c] + 13 histidine[c] + 18 isoleucine[c] + 31 leucine[c] + 35 lysine[c] + 5 methionine[c] + 8 phenylalanine[c] + 405 Pi[c] + 21 proline[c] + 18 serine[c] + 22 threonine[c] + 8 tryptophan[c] + 21 tyrosine[c] + 36 valine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05277		621 ATP[c] + 1242 H2O[c] + prothrombin[c] => 621 ADP[c] + 42 alanine[c] + 44 arginine[c] + 25 asparagine[c] + 35 aspartate[c] + 26 cysteine[c] + 51 glutamate[c] + 26 glutamine[c] + 49 glycine[c] + 634 H+[c] + 13 histidine[c] + 22 isoleucine[c] + 51 leucine[c] + 29 lysine[c] + 9 methionine[c] + 21 phenylalanine[c] + 621 Pi[c] + 33 proline[c] + 38 serine[c] + 36 threonine[c] + 14 tryptophan[c] + 21 tyrosine[c] + 37 valine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05283		apoA1[c] + 266 ATP[c] + 532 H2O[c] => 266 ADP[c] + 23 alanine[c] + 17 arginine[c] + 5 asparagine[c] + 16 aspartate[c] + 30 glutamate[c] + 19 glutamine[c] + 11 glycine[c] + 273 H+[c] + 6 histidine[c] + 41 leucine[c] + 22 lysine[c] + 4 methionine[c] + 8 phenylalanine[c] + 266 Pi[c] + 10 proline[c] + 16 serine[c] + 12 threonine[c] + 5 tryptophan[c] + 7 tyrosine[c] + 15 valine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR05291		474 ATP[l] + 948 H2O[l] + LPL[l] => 474 ADP[l] + 34 alanine[l] + 22 arginine[l] + 20 asparagine[l] + 22 aspartate[l] + 10 cysteine[l] + 31 glutamate[l] + 13 glutamine[l] + 32 glycine[l] + 470 H+[l] + 16 histidine[l] + 25 isoleucine[l] + 38 leucine[l] + 35 lysine[l] + 7 methionine[l] + 21 phenylalanine[l] + 474 Pi[l] + 20 proline[l] + 43 serine[l] + 25 threonine[l] + 9 tryptophan[l] + 17 tyrosine[l] + 35 valine[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09817		104 ATP[c] + 208 H2O[c] + thioredoxin[c] => 104 ADP[c] + 8 alanine[c] + 3 asparagine[c] + 7 aspartate[c] + 5 cysteine[c] + 10 glutamate[c] + 5 glutamine[c] + 5 glycine[c] + 109 H+[c] + histidine[c] + 4 isoleucine[c] + 6 leucine[c] + 12 lysine[c] + 3 methionine[c] + 9 phenylalanine[c] + 104 Pi[c] + 3 proline[c] + 7 serine[c] + 4 threonine[c] + tryptophan[c] + tyrosine[c] + 11 valine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR09818		165 ATP[c] + 330 H2O[c] + mitothioredoxin[c] => 165 ADP[c] + 11 alanine[c] + 9 arginine[c] + 4 asparagine[c] + 12 aspartate[c] + 3 cysteine[c] + 6 glutamate[c] + 10 glutamine[c] + 10 glycine[c] + 163 H+[c] + 3 histidine[c] + 9 isoleucine[c] + 15 leucine[c] + 11 lysine[c] + 4 methionine[c] + 6 phenylalanine[c] + 165 Pi[c] + 12 proline[c] + 8 serine[c] + 12 threonine[c] + 2 tryptophan[c] + 2 tyrosine[c] + 17 valine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08665		(3S)-citramalyl-CoA[m] <=> H2O[m] + mesaconyl-CoA[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08669		H2O[m] + mesaconyl-CoA[m] => acetyl-CoA[m] + pyruvate[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07704	Glyoxylate:oxygen oxidoreductase	FAD[x] + glyoxalate[x] + H2O[x] => FADH2[x] + H+[x] + oxalate[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07706	glycolate:oxygen 2-oxidoreductase	FAD[x] + glycolate[x] => FADH2[x] + glyoxalate[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08774	hydroxypyruvate carboxy-lyase (glycolaldehyde-forming)	H+[c] + hydroxypyruvate[c] => CO2[c] + glycolaldehyde[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08781	ATP:(R)-glycerate 2-phosphotransferase	ATP[c] + glycerate[c] => 2-phospho-D-glycerate[c] + ADP[c] + H+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR06608		hydroxide[c] <=> hydroxyl radical[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02443		13(S)-HPODE[c] + ferricytochrome C[c] + H+[c] <=> 13-oxy-radical-octadecadienoate[c] + ferrocytochrome C[c] + H2O[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02445		12,13-epoxylinoleic acid-radical[c] <=> 13-oxy-radical-octadecadienoate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02446		12,13-epoxy-9-hydroperoxy-(10E)-octadecenoate[c] + monodehydroascorbate[c] <=> 12,13-epoxylinoleic acid-radical[c] + ascorbate[c] + O2[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02447		12,13-epoxy-9-alkoxy-(10E)-octadecenoate[c] + ferricytochrome C[c] + H2O[c] <=> 12,13-epoxy-9-hydroperoxy-(10E)-octadecenoate[c] + ferrocytochrome C[c] + H+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02449		12,13-epoxy-9-alkoxy-(10E)-octadecenoate[c] + H2O[c] => 9,10-12,13-diepoxy-octadecanoate[c] + hydroxide[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02450		9,10-12,13-diepoxy-octadecanoate[c] + O2[c] => 1-hydroperoxy-8-carboxyoctyl-3,4-epoxynon-(2E)-enyl-ether[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02495		(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c] + H+[c] + NADPH[c] + O2[c] => (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02558		15(R)-HpEPE[c] => 15(S)-HpEPE[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02559		15(S)-HEPE[c] + H2O[c] <=> 15(S)-HpEPE[c] + 2 H+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR01081	(7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate:glutathione leukotriene-transferase (epoxide-ring-opening)	GSH[c] + leukotriene A4[c] => leukotriene C4[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR01136		20-dihydroxy-LTB4[r] <=> 20-oxo-LTB4[r] + H2O[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08561		20-OH-LTB4[r] + O2[r] => 20-COOH-LTB4[r] + H+[r] + H2O[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08417		2(S),6-dimethyl-heptanoyl-CoA[m] + L-carnitine[m] <=> 2,6-dimethylheptanoyl-carnitine[m] + CoA[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08418		2,6-dimethylheptanoyl-carnitine[c] + L-carnitine[m] <=> 2,6-dimethylheptanoyl-carnitine[m] + L-carnitine[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR03054		(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[x] + 11 CoA[x] + 6 FAD[x] + 11 H2O[x] + 11 NAD+[x] => 12 acetyl-CoA[x] + 6 FADH2[x] + 11 H+[x] + 11 NADH[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR03055		(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[x] + 11 CoA[x] + 11 FAD[x] + 11 H2O[x] + 11 NAD+[x] => 12 acetyl-CoA[x] + 11 FADH2[x] + 3 H+[x] + 11 NADH[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR03106		acetyl-CoA[c] <=> acetyl-CoA[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR03478		(3R)-phytanic acid[c] => (3R)-phytanic acid[x]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR01573	acetyl-CoA:acetoacetyl-CoA C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	acetoacetyl-CoA[m] + acetyl-CoA[m] + H2O[m] => CoA[m] + H+[m] + HMG-CoA[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR01993	progesterone,reduced ferredoxin:oxygen oxidoreductase (11-hydroxylating)	H+[c] + NADPH[c] + O2[c] + progesterone[c] => 11beta-hydroxyprogesterone[c] + H2O[c] + NADP+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02004		5alpha-pregnane-3,20-dione[c] + H+[c] + NADH[c] <=> allopregnanolone[c] + NAD+[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02009		11-deoxycorticosterone[m] + H+[m] + NADPH[m] + O2[m] => corticosterone[m] + H2O[m] + NADP+[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02010		corticosterone[m] + H+[m] + NADPH[m] + O2[m] => 18-hydroxycorticosterone[m] + H2O[m] + NADP+[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR02011		18-hydroxycorticosterone[m] + H+[m] + NADPH[m] + O2[m] => aldosterone[m] + 2 H2O[m] + NADP+[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07934		11-deoxycorticosterone[m] + H+[m] + NADPH[m] + 2 O2[m] => aldosterone[m] + 2 H2O[m] + NADP+[m]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07958		H+[r] + NADPH[r] + O2[r] + testosterone[r] => 6beta-hydroxytestosterone[r] + H2O[r] + NADP+[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07978		PAPS[c] + testosterone[c] => H+[c] + PAP[c] + testosterone sulfate[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR00763		CDP-choline[r] + ceramide pool[r] <=> CMP[r] + H+[r] + SM pool[r]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08151		galactosylgloboside[g] + UDP-N-acetylglucosamine[g] => glcnac-gal-globoside[g] + H+[g] + UDP[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08152		glcnac-gal-globoside[g] + UDP-galactose[g] => gal-glcnac-gal-globoside[g] + H+[g] + UDP[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08194		globoside[g] + N-acetylgalactosamine[g] => beta-GalNAc-globoside[g] + H2O[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08197		beta-GalNAc-globoside[l] + H+[l] + UDP[l] => globoside[l] + UDP-N-acetyl-D-galactosamine[l]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08249		globotriaosylceramide[g] + UDP-galactose[g] => galthcrm heparan sulfate[g] + H+[g] + UDP[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08250		galthcrm heparan sulfate[g] + UDP-galactose[g] => galgalthcrm heparan sulfate[g] + H+[g] + UDP[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08251		galgalthcrm heparan sulfate[g] + UDP-galactose[g] => galgalgalthcrm heparan sulfate[g] + H+[g] + UDP[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR00640	Acetyl-CoA:choline O-acetyltransferase	acetyl-CoA[c] + choline[c] => acetylcholine[c] + CoA[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR00647	ethanolamine ammonia-lyase (acetaldehyde-forming)	ethanolamine[c] => acetaldehyde[c] + H+[c] + NH3[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08362	Acetyl-CoA:choline O-acetyltransferase	acetylcholine[n] + CoA[n] <=> acetyl-CoA[n] + choline[n]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR08522		1-radyl-2-acyl-sn-glycero-3-phosphocholine[c] + H2O[c] => 1-alkyl-2-lysoglycerol-3-phosphocholine[c] + H+[c] + fatty acid pool[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR01324		H2O[c] + prostaglandin B2[c] <=> prostaglandin E2[c]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
MAR07490		chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1[g] + 2 PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2[g] + 2 H+[g] + 2 PAP[g]	162	94	1	1	0.9	68	1	0.971428571428571	1.02941176470588
